id,name,neighborhood_overview,host_id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
52279618,Hostel in Den Haag · ★4.57 · 1 bedroom · 1 bed · 1 private bath,"The hustle and bustle of city life, with the serene relaxation of a top-quality hotel - we've got it all. (please keep in mind that we are located on the main city square surrounded by bars and restaurants so it might be noisy until late hours.)",5285926,3/2/2013,,within an hour,100%,100%,f,46,t,t,Kortenbos,Private room in hostel,Private room,2,1 private bath,1,[],$146.00 ,1,365,0,0,14,4.57,4.29,4.5,4.71,4.71,4.57,4.36,t,0.55
52283400,Aparthotel in Den Haag · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,"Het boutique hotel ligt aan het water. Met een prachtig uitzicht kan je genieten van de opkomende zon, of met een glaasje in de tuin genieten van de rustige omgeving.",177701530,3/10/2018,"Hello, we're Hosted by Wendy, a professional holiday let management company based in The Hague. We've been providing fantastic accommodation for 7 years, and would love to provide the perfect place for you to stay. We only provide entire apartments/houses, and all of our properties are specifically provided for holiday let use. We're on hand to help with any questions you have, before, during and after your stay. Get in touch and one of the team, will get back to you.

We are committed to providing the best experience for you; from “Welcome” to ""See you soon”. 
-Hosted by Wendy team-
",within an hour,100%,94%,f,48,t,t,Laakhaven-Oost,Room in aparthotel,Entire home/apt,2,1.5 baths,1,[],$131.00 ,1,365,22,167,19,4.74,4.84,4.84,4.79,4.95,4.79,4.58,f,0.74
52291109,Condo in Den Haag · ★4.38 · 2 bedrooms · 4 beds · 1 bath,,17541407,7/2/2014,,a few days or more,30%,23%,f,2,t,t,Rijslag,Entire condo,Entire home/apt,5,1 bath,4,[],$130.00 ,4,365,0,235,8,4.38,4.63,4.63,4.75,4.75,4.88,4.5,f,0.31
52463755,Rental unit in Den Haag · ★4.86 · 1 bedroom · 1 bed · 1 bath,,3356314,8/24/2012,Netherlands,within a day,88%,56%,f,2,t,t,Vissershaven,Entire rental unit,Entire home/apt,2,1 bath,1,[],$115.00 ,2,1125,16,166,21,4.86,4.86,4.71,4.95,5,4.86,4.55,f,0.78
52471128,Home in Den Haag · ★4.88 · 4 bedrooms · 4 beds · 3.5 baths,"De woning staat in het Regentessekwartier, een prachtige en rustige wijk in Den Haag vol statige herenhuizen. Alle winkels (van AH tot koffietentjes) zijn op loopafstand, de tram is om de hoek en het strand en centrum zijn op fietsafstand. Kortom: ideaal. In de straat wonen veel kinderen die graag willen spelen en direct naast het huis ligt een speeltuintje.",20903763,9/3/2014,Ons gezin bestaat uit ons tweeën en onze 3 meiden tussen de 3 en 14. We hebben een poes en een hond en wonen met heel veel plezier in Den Haag.,within an hour,100%,100%,f,1,t,t,Koningsplein en omgeving,Entire home,Entire home/apt,6,3.5 baths,4,[],$330.00 ,5,14,0,71,8,4.88,4.88,4.63,5,5,4.88,4.75,f,0.46
52547067,Rental unit in Den Haag · ★4.80 · 1 bedroom · 1 bed · 1 bath,,15737229,5/19/2014,,within an hour,100%,100%,t,2,t,t,Belgisch Park,Entire rental unit,Entire home/apt,3,1 bath,1,[],$96.00 ,4,1125,13,259,81,4.8,4.85,4.67,4.95,4.94,4.79,4.58,f,3.12
52548044,Townhouse in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,,36431648,6/22/2015,,within a day,100%,33%,f,1,t,t,Heesterbuurt,Entire townhouse,Entire home/apt,4,2.5 baths,4,[],$250.00 ,6,1125,14,126,7,5,5,4.86,5,5,4.86,4.71,f,0.26
52562220,Boutique hotel in Den Haag · ★4.88 · 2 bedrooms · 2 beds · 1 bath,"The sea can be reached in no time and you are next to the most charming shopping area of The Hague (The Frederik Hendriklaan) where you can find exclusive boutiques, restaurants and supermarkets. Don’t forget to visit the ‘Tweede Haven’, the vibrant harbor of Scheveningen which has delicious dining opportunities. Complete your stay in The Hague with a visit to the ‘Zuiderstrandtheater’, the stunning coastal location alone being a compelling reason for a visit.",423125973,9/15/2021,,within an hour,100%,100%,t,4,t,t,Statenkwartier,Room in boutique hotel,Private room,4,1 bath,2,[],$141.00 ,1,365,26,361,32,4.88,4.91,4.91,4.94,4.91,4.91,4.66,t,1.23
52562328,Boutique hotel in Den Haag · ★4.73 · 1 bedroom · 1 bed · 1 bath,"The sea can be reached in no time and you are next to the most charming shopping area of The Hague (The Frederik Hendriklaan) where you can find exclusive boutiques, restaurants and supermarkets. Don’t forget to visit the ‘Tweede Haven’, the vibrant harbor of Scheveningen which has delicious dining opportunities. Complete your stay in The Hague with a visit to the ‘Zuiderstrandtheater’, the stunning coastal location alone being a compelling reason for a visit.",423125973,9/15/2021,,within an hour,100%,100%,t,4,t,t,Statenkwartier,Room in boutique hotel,Private room,2,1 bath,1,[],$104.00 ,1,365,27,357,33,4.73,4.76,4.73,4.91,4.88,4.88,4.45,t,1.26
52562363,Boutique hotel in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,"The sea can be reached in no time and you are next to the most charming shopping area of The Hague (The Frederik Hendriklaan) where you can find exclusive boutiques, restaurants and supermarkets. Don’t forget to visit the ‘Tweede Haven’, the vibrant harbor of Scheveningen which has delicious dining opportunities. Complete your stay in The Hague with a visit to the ‘Zuiderstrandtheater’, the stunning coastal location alone being a compelling reason for a visit.",423125973,9/15/2021,,within an hour,100%,100%,t,4,t,t,Statenkwartier,Room in boutique hotel,Private room,2,1 bath,1,[],$117.00 ,1,365,24,359,5,5,4.8,5,5,5,4.8,4.8,t,0.19
52623234,Guesthouse in Den Haag · ★4.82 · 1 bedroom · 1 bath,,18576524,7/21/2014,,within an hour,100%,100%,t,1,t,t,Eykenduinen,Entire guesthouse,Entire home/apt,2,1 bath,,[],$75.00 ,2,14,9,185,157,4.82,4.84,4.77,4.94,4.97,4.68,4.68,f,5.83
52745951,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,Knus Oud Scheveningen. Nette buurt met grote sociale controle. Heel erg dicht bij zee.,69078926,4/26/2016,"Artist, 40 jaar woonachtig dicht bij zee. Hier geniet ik van zwemmen, surf, yoga, wandelen op het strand en in de duinen, race fietsen met mooie weer en vooral lekker veel buiten zijn en thuiskomen in m'n tiny house.",N/A,N/A,100%,f,1,t,t,Scheveningen Badplaats,Entire home,Entire home/apt,2,1 bath,1,[],$180.00 ,2,15,7,7,8,5,4.88,4.88,4.88,4.88,4.88,4.63,f,0.37
52764019,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,There are several restaurants and cafés in the street. Additionally there are many great restaurants in the neighborhood and at the beach!,269034709,6/16/2019,,within an hour,100%,100%,f,1,t,t,Stadhoudersplantsoen,Entire home,Entire home/apt,4,1.5 baths,2,[],,2,20,0,0,10,5,5,4.8,5,5,5,5,t,0.39
52839202,Home in Den Haag · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,"A family-oriented neighborhood with plenty of shops, restaurants and playing facilities within walking distance.",71308138,5/10/2016,,within a few hours,100%,100%,f,1,t,t,Vruchtenbuurt,Entire home,Entire home/apt,5,1.5 baths,4,[],$220.00 ,6,21,12,41,4,5,4.5,4.75,5,5,5,4.5,f,0.23
52858611,Home in Den Haag · ★4.70 · 1 bedroom · 1 bed · 1.5 shared baths,"The property is situated a 5-minute walk from Zuiderpark which is open to the public for swimming, jogging and Olympic class sporting facilities. The property is also situated a 45-minute tram ride away from Scheveningen beach a variety of cafes and restaurants right on the beach stretching on for many kilometers.",427963082,10/18/2021,,within an hour,100%,100%,t,3,f,t,Moerwijk-West,Private room in home,Private room,2,1.5 shared baths,1,[],$52.00 ,1,5,0,53,33,4.7,4.85,4.91,4.85,4.88,4.42,4.39,t,1.7
52859647,Home in Den Haag · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,"The property is situated a 5-minute walk from Zuiderpark which is open to the public for swimming, jogging and Olympic class sporting facilities. The property is also situated a 45-minute tram ride away from Scheveningen beach a variety of cafes and restaurants right on the beach stretching on for many kilometers.",427963082,10/18/2021,,within an hour,100%,100%,t,3,f,t,Moerwijk-West,Private room in home,Private room,2,1.5 shared baths,1,[],$52.00 ,1,5,0,0,23,4.96,4.96,4.96,5,5,4.54,4.79,t,1.18
52859936,Home in Den Haag · ★4.92 · 2 bedrooms · 2 beds · 1.5 shared baths,"The property is situated a 5-minute walk from Zuiderpark which is open to the public for swimming, jogging and Olympic class sporting facilities. The property is also situated a 45-minute tram ride away from Scheveningen beach a variety of cafes and restaurants right on the beach stretching on for many kilometers.th a large supermarket and restaurants only 2 minutes away.",427963082,10/18/2021,,within an hour,100%,100%,t,3,f,t,Moerwijk-West,Private room in home,Private room,4,1.5 shared baths,2,[],$104.00 ,1,5,0,53,13,4.92,4.85,5,5,5,4.54,4.69,t,0.68
52947670,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,200 meters from the boulevard & beach. Childrens playground and small farm oppositie the house.,428647028,10/23/2021,,within an hour,100%,100%,f,1,t,t,Scheveningen Badplaats,Entire condo,Entire home/apt,4,1 bath,2,[],$315.00 ,3,30,20,249,15,5,5,5,5,5,4.93,4.87,f,0.73
53056929,Serviced apartment in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1 private bath,"Staybridge Suites The Hague - Parliament is located in the heart of The Hague, opposite the historic Binnenhof, the world's oldest parliament building still in use. With the beautiful Hofvijver and the famous Mauritshuis in front of our doors, this is the perfect place to take a photo of the skyline of The Hague. Cultural hotspots and parks are within walking distance. Rent one of our bikes for a nice trip through the dunes or to the beach less than 20 minutes away.",372741980,10/21/2020,,within an hour,100%,100%,f,11,t,t,Voorhout,Private room in serviced apartment,Private room,2,1 private bath,1,[],$169.00 ,7,180,9,9,15,4.6,4.87,4.73,4.8,4.87,4.93,4.6,t,0.6
53197086,Home in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,Calm neighborhood close to the center of the Hague. Situated in a green area nearby the Haagse Bos park.,78501737,6/18/2016,,N/A,N/A,100%,f,1,t,t,Bezuidenhout-Oost,Entire home,Entire home/apt,5,2.5 baths,2,[],,3,1125,0,0,11,5,5,4.91,5,5,4.91,4.91,f,0.43
53201935,Vacation home in Den Haag · ★4.85 · 1 bedroom · 4 beds · 1.5 baths,,430694992,11/6/2021,,within an hour,100%,93%,t,10,t,t,Rijslag,Entire vacation home,Entire home/apt,4,1.5 baths,4,[],$166.00 ,7,365,16,312,78,4.85,4.86,4.73,4.87,4.88,4.94,4.73,f,3.08
53225411,Rental unit in Den Haag · 1 bedroom · 1 bed · 1.5 baths,,170850,7/18/2010,Looking to find hidden gems on journeys with the best travel companion in the world! Let's do this! ,N/A,N/A,N/A,f,1,t,t,Valkenboskwartier,Entire rental unit,Entire home/apt,4,1.5 baths,1,[],,1,30,0,0,2,5,5,5,5,5,5,5,f,0.15
53358227,Serviced apartment in Den Haag · 1 bedroom · 1 bed · 1 bath,"Het gebouw Plato, waar deze studio is gevestigd, ligt aan een mooie groene laan in Scheveningen. Direct aan de overkant liggen de tennisbanen van de Mets. Schuin aan de overkant zien we het Circustheater op een paar minuten lopen. Verder is Pathé bioscoop en Holland Casino vlakbij. De wekelijkse markt (iedere donderdag) in de Stevinstraat is ook de moeite waard. En tot slot natuurlijk het strand van Scheveningen: ook dit is op loopafstand van de locatie.",430694992,11/6/2021,,within an hour,100%,93%,t,10,t,t,Rijslag,Entire serviced apartment,Entire home/apt,2,1 bath,1,[],$150.00 ,5,90,3,271,2,5,5,5,5,5,5,5,f,0.08
53359980,Hostel in Den Haag · ★4.38 · 1 bedroom · 8 beds · 1 private bath,"The hustle and bustle of city life, with the serene relaxation of a top-quality hotel - we've got it all. (please keep in mind that we are located on the main city square surrounded by bars and restaurants so it might be noisy until late hours.)",5285926,3/2/2013,,within an hour,100%,100%,f,46,t,t,Kortenbos,Private room in hostel,Private room,8,1 private bath,8,[],$249.00 ,1,365,30,315,13,4.38,4.69,4.46,4.77,4.85,4.92,4.54,t,0.68
53426672,Serviced apartment in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1 bath,,430694992,11/6/2021,,within an hour,100%,93%,t,10,t,t,Belgisch Park,Entire serviced apartment,Entire home/apt,2,1 bath,1,[],$150.00 ,2,365,10,290,11,5,5,5,5,4.82,5,4.55,f,0.45
53447415,Serviced apartment in Den Haag · ★5.0 · 1 bedroom · 1 bath,"De buurt is rustig aan groen, maar niet ver van uitgaansgelegenheden als het Circustheater, Holland Casino en Pathé bioscoop. Madurodam is maar twee tramhaltes verderop en ook het strand van Scheveningen is op loopafstand.",430694992,11/6/2021,,within an hour,100%,93%,t,10,t,t,Rijslag,Entire serviced apartment,Entire home/apt,2,1 bath,,[],$116.00 ,2,365,8,299,6,5,5,5,5,5,5,4.67,f,0.25
53453458,Serviced apartment in Den Haag · 1 bedroom · 1 bed · 1 shared bath,,430694992,11/6/2021,,within an hour,100%,93%,t,10,t,t,Rijslag,Private room in serviced apartment,Private room,2,1 shared bath,1,[],$121.00 ,2,365,14,334,2,4.5,4.5,4.5,5,4.5,5,4.5,f,0.11
53603004,Home in Den Haag · ★4.73 · 4 bedrooms · 4 beds · 1 bath,,17541407,7/2/2014,,a few days or more,30%,23%,f,2,t,t,Rijslag,Entire home,Entire home/apt,6,1 bath,4,[],$156.00 ,4,365,0,298,11,4.73,4.36,4.45,5,5,4.91,4.82,f,0.46
53608141,Home in Den Haag · ★4.81 · 1 bedroom · 1 shared bath,,10076415,11/17/2013,"OVER MEZELF
Ik ben geboren in Oekraïne en ben trots op mijn moederland. Sinds 16 jaar geleden woon ik in Nederland (ingeschreven op november 2015) en ben dol op de mogelijkheden die dit (ik noem het mijn) vaderland aan mensen kan bieden. Vriendelijkheid, hardwerkende mentaliteit en discipline spreken me erg aan in Nederland. Ik hou even veel van die 2 prachtige landen.

WELKOM
In mijn huis voel je je gelijk op je gemak. Voel je je thuis en vergeet niet dat je op bezoek bent is mijn motto.

HET KOKEN IN HUIS OF BUITEN HUIS OM ETEN
Het delen van keuken en eetkamer gaat hier in samenwerking met elkaar. Ik kook op vaste tijdstippen: vaak om 17:00 uur. De tijd er voor of er na kan gebruikt worden voor het bereiden van je eigen maaltijd. Het halen van een lekker buitenlands gerecht is hier makkelijk te doen. Grieks, Perzisch, Turks (Istanbul), Chinees, Indisch (Ramna), Italiaans, Japans, Surinaams, Afrikaans en natuurlijk Nederlands eten is hier vaak op 5 minuten loopafstand / makkelijk te vinden.

KOFFIE EN THEELIEFHEBBERS
Voor koffieliefhebbers is Florencia (Italian Icecream) voor de deur. Coffie Company is weer te vinden op 250 meter loopafstand van huis terwijl Boon (koffiebranderij) met verschillende soorten koffie uit verschillende landen  zich op maar 50 meter loopafstand bevindt. Het bezoeken van Lola Bikes & Coffee aan het Noordeinde zorgt zonder meer voor een onvergetelijke ervaring. 
Natuurlijk kan je ook een bakkie koffie thuis zetten met Bialetti Moka Induction mokapot voor 3 kops. Zowel koffie als thee is gratis voor gebruik. 

AUTO PARKEREN
Voor mensen die laat komen of het te druk hebben met hun planning kan geheel kosteloos een bezoekers parkeerkaart gebruikt worden. Deze kaart heeft een beperkt aantal uren dus voor mensen met meer tijd is er mogelijkheid om hun auto ook gratis te parkeren op 15 minuten loopafstand van mijn huis met uitzicht op leuke bezienswaardigheden zoals Vredespaleis, Anna Paulona-straat, Koninklijke stallen en de Paleistuin. 

",within an hour,100%,100%,f,6,t,t,Kortenbos,Private room in home,Private room,5,1 shared bath,,[],$60.00 ,1,1125,30,361,31,4.81,4.77,4.77,4.9,4.97,4.94,4.65,t,1.26
53644600,Home in Den Haag · ★4.55 · 3 bedrooms · 4 beds · 1.5 baths,"The neighborhood is very quiet. The shopping street where you can buy groceries and food, clothes, toiletries, etc. is just 5-7 min walk away.",198348361,6/27/2018,"I use Airbnb for traveling and hosting. Knowing both sides helps me to respect and obey all the rules as a visitor and at the same time, to understand better what my guests need. I am flexible and ready to go the extra mile to make your stay as comfortable as possible. ",within an hour,100%,100%,f,2,t,t,Statenkwartier,Entire home,Entire home/apt,9,1.5 baths,4,[],$700.00 ,1,30,25,85,11,4.55,4.64,4.27,4.91,4.82,4.55,4.27,f,0.52
53803510,Serviced apartment in Den Haag · ★4.75 · Studio · 2 beds · 1 private bath,,430694992,11/6/2021,,within an hour,100%,93%,t,10,t,t,Rijslag,Private room in serviced apartment,Private room,2,1 private bath,2,[],$150.00 ,2,365,14,315,4,4.75,5,5,5,5,5,5,f,0.17
53820758,Rental unit in Den Haag · 1 bedroom · 1 bed · 1 bath,,244520390,2/21/2019,We are the Surreal Estate team and we will be your host during your stay. We manage several short stay and long stay apartments. On our website you can our full houses offer.,a few days or more,45%,12%,f,35,t,t,Zuidwal,Entire rental unit,Entire home/apt,4,1 bath,1,[],$164.00 ,30,365,30,365,0,,,,,,,,f,
53820876,Rental unit in Den Haag · ★4.32 · 2 bedrooms · 2 beds · 1 bath,,244520390,2/21/2019,We are the Surreal Estate team and we will be your host during your stay. We manage several short stay and long stay apartments. On our website you can our full houses offer.,a few days or more,45%,12%,f,35,t,t,Zuidwal,Entire rental unit,Entire home/apt,6,1 bath,2,[],$210.00 ,30,365,3,185,31,4.32,4.48,4.68,4.84,4.1,4.71,4,f,1.86
